0warm,5warm,10warm,15warm,20warm,25warm,30warm,35warm,40warm
0.000452945329016,0.0003348440804984,0.0003719709347933,0.0003877689014188,0.0003907581558451,0.000653643219266,0.0012946828501299,,
0.0004771632375195,0.0003601339412853,0.0003608289989642,0.0003659536596387,0.0003709789307322,0.0005932939820922,0.0008786665857769,,
0.0004540869267657,0.000325719214743,0.000330640526954,0.0003571694542188,0.0003905412741005,0.0005207559443078,0.0006609963602386,,
0.0004937761696055,0.0003265875566285,0.0003570973931346,0.0003268997243139,0.000373039918486,0.0004797039437107,0.0006128154927864,,
0.0005301064811646,0.0003268122673034,0.0003141764027532,0.000319235259667,0.0003425404138397,0.0004169437743257,0.000588183873333,0.0010972800664603,
0.0005055087385699,0.0003061459865421,0.0003211258444935,0.0003258630167692,0.0003484949411358,0.0003903276519849,0.0005082057905383,0.0012489666696637,
0.0004280541907064,0.0003201304934918,0.0003283164696767,0.0003424458845984,0.0003335826913826,0.000419712945586,0.0004696254618465,0.0009250241564586,
0.0004512886516749,0.000315235753078,0.0002995941613335,0.0002966288011521,0.000322909647366,0.0003843778104055,0.0004412049311213,0.0006194587913341,
0.0004412126727402,0.0003200286009814,0.0003126636438537,0.0003053838154301,0.0003105362702626,0.0003870254731737,0.0004050666466355,0.0006289956509135,
0.0004146503051742,0.0002932722272817,0.0003246142878197,0.0003092723782174,0.0002974174567498,0.000384087790735,0.0003976343141403,0.0005694560240954,0.001042682910338
0.0004270813660696,0.0002837054198607,0.0002808683202601,0.0003155259764753,0.0003063530893996,0.000358332763426,0.000373427872546,0.0005116770626045,0.001146130496636
0.0004219316761009,0.0002800080692395,0.0002853866317309,0.0002928124740719,0.0002700785698834,0.0003224821412004,0.0003658443165477,0.0004692354705184,0.0006725406274199
0.0004215329827275,0.0002820431545842,0.000297575694276,0.000293362798402,0.0002654340642038,0.0003229043795727,0.0003479362349025,0.0004149805172346,0.0005583814927376
0.0003789694746956,0.0002846774295903,0.0002856635837815,0.0002998654963448,0.0002769235288724,0.0003172337601426,0.0003263408143538,0.0004049588460475,0.0005832053720951
